customer_id,signup_date,acquisition_channel,age,city_tier,frequency,monetary_total,aov,last_purchase,first_purchase,total_quantity,n_categories,recency_days,tenure_days,purchase_rate,account_age_days,future_ltv
CUST00430,2023-07-26,Social Media,21,Tier 3,5.0,3233.61,646.722,2024-06-24,2023-11-17,8.0,2.0,7.0,341,0.6607929515418502,341,1239.1599999999999
CUST00431,2023-11-01,Paid Ads,55,Tier 1,3.0,1754.26,584.7533333333333,2024-06-26,2024-01-27,9.0,3.0,5.0,243,0.576923076923077,243,2635.99
CUST00432,2023-11-21,Social Media,55,Tier 1,16.0,23070.95,1441.934375,2024-06-19,2023-11-25,38.0,5.0,12.0,223,2.191780821917808,223,32158.54
CUST00433,2023-07-25,Paid Ads,55,Tier 2,24.0,21877.02,911.5425,2024-06-23,2023-08-13,60.0,6.0,8.0,342,2.2291021671826625,342,16073.55
CUST00434,2023-08-23,Organic Search,21,Tier 1,7.0,4531.22,647.3171428571429,2024-06-26,2023-09-18,15.0,4.0,5.0,313,0.7317073170731707,313,3464.3100000000004
CUST00435,2023-12-03,Paid Ads,53,Tier 1,1.0,998.39,998.39,2024-03-17,2024-03-17,1.0,1.0,106.0,211,0.2830188679245283,211,0.0
CUST00436,2023-09-11,Social Media,41,Tier 1,4.0,3234.65,808.6625,2024-06-06,2023-09-30,9.0,3.0,25.0,294,0.43636363636363634,294,10702.71
CUST00437,2023-10-28,Email,46,Tier 1,5.0,2536.66,507.332,2024-06-01,2023-12-25,13.0,3.0,30.0,247,0.7936507936507936,247,1862.1599999999999
CUST00438,2023-08-25,Referral,48,Tier 1,19.0,32857.45,1729.3394736842104,2024-06-15,2023-08-28,52.0,6.0,16.0,311,1.8506493506493507,311,8819.15
CUST00439,2023-09-03,Email,36,Tier 1,13.0,11461.029999999999,881.6176923076922,2024-06-03,2023-09-11,39.0,6.0,28.0,302,1.3265306122448979,302,13048.54
CUST00440,2023-10-01,Email,54,Tier 1,4.0,1715.6399999999999,428.90999999999997,2024-05-27,2023-11-25,11.0,3.0,35.0,274,0.547945205479452,274,3562.06
CUST00441,2023-09-24,Email,51,Tier 3,4.0,2609.38,652.345,2024-02-18,2023-10-18,12.0,3.0,134.0,281,0.4669260700389105,281,1238.09
CUST00442,2023-09-18,Referral,44,Tier 1,38.0,114924.78,3024.3363157894737,2024-06-22,2023-09-18,104.0,6.0,9.0,287,3.9721254355400695,287,181649.16
CUST00443,2023-12-16,Social Media,58,Tier 2,6.0,3085.23,514.205,2024-05-22,2024-01-15,13.0,4.0,40.0,198,1.0714285714285714,198,5544.55
CUST00444,2023-10-16,Organic Search,35,Tier 1,1.0,281.49,281.49,2023-10-29,2023-10-29,1.0,1.0,246.0,259,0.12195121951219513,259,2011.0
CUST00445,2023-12-26,Paid Ads,58,Tier 2,8.0,12702.1,1587.7625,2024-06-26,2024-01-23,16.0,5.0,5.0,188,1.5,188,47143.1
CUST00446,2023-10-26,Email,25,Tier 1,20.0,32556.3,1627.815,2024-06-20,2023-10-26,52.0,6.0,11.0,249,2.4096385542168672,249,47529.19
CUST00447,2024-01-15,Social Media,26,Tier 2,22.0,74760.75,3398.215909090909,2024-07-01,2024-01-21,47.0,6.0,0.0,168,4.0740740740740735,168,145314.63
CUST00448,2023-12-04,Organic Search,49,Tier 1,9.0,14590.039999999999,1621.1155555555554,2024-06-24,2023-12-07,17.0,5.0,7.0,210,1.3043478260869565,210,35167.88
CUST00449,2023-09-21,Social Media,30,Tier 3,0.0,0.0,0.0,,,0.0,0.0,360.0,284,0.0,284,1318.73
CUST00450,2023-11-24,Referral,49,Tier 1,2.0,1031.8700000000001,515.9350000000001,2024-05-08,2023-12-19,3.0,2.0,54.0,220,0.3076923076923077,220,2519.4300000000003
CUST00451,2024-01-10,Organic Search,37,Tier 1,15.0,26235.57,1749.038,2024-06-29,2024-01-19,34.0,5.0,2.0,173,2.74390243902439,173,41250.71
CUST00452,2023-12-16,Social Media,28,Tier 3,8.0,5866.53,733.31625,2024-06-20,2023-12-24,20.0,4.0,11.0,198,1.263157894736842,198,7591.17
CUST00453,2023-12-20,Organic Search,57,Tier 2,12.0,11756.89,979.7408333333333,2024-06-19,2024-01-01,27.0,5.0,12.0,194,1.978021978021978,194,12516.32
CUST00454,2023-07-15,Organic Search,30,Tier 1,28.0,45461.12,1623.6114285714286,2024-06-15,2023-07-20,75.0,6.0,16.0,352,2.4207492795389047,352,45749.06
CUST00455,2023-11-08,Organic Search,38,Tier 3,7.0,3765.16,537.88,2024-06-10,2023-12-03,18.0,5.0,21.0,236,0.9952606635071091,236,1513.61
CUST00456,2023-11-16,Organic Search,55,Tier 1,12.0,12477.75,1039.8125,2024-06-07,2023-11-30,27.0,5.0,24.0,228,1.6822429906542056,228,7326.93
CUST00457,2023-12-28,Social Media,59,Tier 1,3.0,2038.8600000000001,679.62,2024-03-16,2024-01-22,7.0,2.0,107.0,186,0.5590062111801243,186,1466.8
CUST00458,2023-12-21,Organic Search,25,Tier 3,7.0,6867.41,981.0585714285714,2024-06-18,2023-12-22,20.0,4.0,13.0,193,1.09375,193,10559.39
CUST00459,2023-07-30,Organic Search,32,Tier 1,7.0,3929.66,561.38,2024-04-20,2023-08-21,21.0,3.0,72.0,337,0.6666666666666667,337,6246.97
CUST00460,2023-08-26,Organic Search,29,Tier 3,0.0,0.0,0.0,,,0.0,0.0,360.0,310,0.0,310,4140.71
CUST00461,2023-11-23,Organic Search,25,Tier 1,0.0,0.0,0.0,,,0.0,0.0,360.0,221,0.0,221,2985.16
CUST00462,2023-12-26,Organic Search,47,Tier 2,11.0,9213.6,837.6,2024-05-27,2024-01-14,23.0,5.0,35.0,188,1.952662721893491,188,3524.6800000000003
CUST00463,2023-11-05,Email,28,Tier 2,9.0,7379.22,819.9133333333334,2024-05-30,2024-01-02,24.0,5.0,32.0,239,1.4917127071823204,239,9233.62
CUST00464,2023-08-17,Organic Search,47,Tier 3,11.0,8816.02,801.4563636363637,2024-04-26,2023-08-26,35.0,5.0,66.0,319,1.064516129032258,319,5861.8
CUST00465,2024-01-10,Social Media,27,Tier 2,37.0,114273.84,3088.4821621621622,2024-07-01,2024-01-12,91.0,6.0,0.0,173,6.491228070175438,173,173199.92
CUST00466,2023-11-13,Social Media,54,Tier 1,1.0,713.09,713.09,2024-06-12,2024-06-12,4.0,1.0,19.0,231,1.5789473684210527,231,1108.86
CUST00467,2023-07-22,Organic Search,28,Tier 2,7.0,4125.98,589.4257142857142,2024-03-29,2023-10-08,15.0,3.0,94.0,345,0.7865168539325843,345,1583.55
CUST00468,2023-07-06,Social Media,37,Tier 1,26.0,44918.68,1727.6415384615384,2024-05-21,2023-07-13,57.0,6.0,41.0,361,2.2033898305084745,361,31521.5
CUST00469,2024-01-01,Organic Search,49,Tier 2,5.0,2451.07,490.21400000000006,2024-05-16,2024-03-23,12.0,3.0,46.0,182,1.5,182,2592.3199999999997
CUST00470,2023-10-12,Organic Search,35,Tier 3,39.0,128320.65,3290.2730769230766,2024-06-29,2023-10-26,87.0,6.0,2.0,263,4.698795180722891,263,144444.07
CUST00471,2023-08-05,Organic Search,27,Tier 2,6.0,3528.2,588.0333333333333,2024-06-08,2023-08-14,15.0,4.0,23.0,331,0.5590062111801243,331,3378.6
CUST00472,2023-09-17,Paid Ads,51,Tier 2,46.0,150320.64,3267.84,2024-07-01,2023-09-20,124.0,6.0,0.0,288,4.842105263157895,288,155215.06
CUST00473,2023-10-24,Paid Ads,52,Tier 1,8.0,4173.7,521.7125,2024-05-19,2023-11-05,23.0,4.0,43.0,251,1.00418410041841,251,1925.65
CUST00474,2023-08-26,Social Media,42,Tier 2,18.0,25274.61,1404.145,2024-06-11,2023-09-30,51.0,6.0,20.0,310,1.9636363636363638,310,63305.5
CUST00475,2023-08-18,Paid Ads,27,Tier 1,13.0,11091.36,853.1815384615385,2024-05-25,2023-09-12,29.0,6.0,37.0,318,1.3310580204778157,318,11326.73
CUST00476,2023-12-20,Social Media,25,Tier 2,33.0,107224.77,3249.2354545454546,2024-06-17,2023-12-23,69.0,6.0,14.0,194,5.183246073298429,194,163446.23
CUST00477,2023-09-20,Organic Search,34,Tier 1,4.0,2977.87,744.4675,2024-05-01,2023-12-22,9.0,2.0,61.0,285,0.625,285,3024.65
CUST00478,2023-09-04,Social Media,37,Tier 2,9.0,8116.25,901.8055555555555,2024-06-23,2023-09-08,22.0,4.0,8.0,301,0.9090909090909092,301,9686.72
CUST00479,2023-09-15,Organic Search,57,Tier 1,40.0,137205.0,3430.125,2024-06-27,2023-09-15,102.0,6.0,4.0,290,4.137931034482759,290,202874.25
CUST00480,2023-08-14,Organic Search,24,Tier 2,10.0,9082.95,908.2950000000001,2024-06-21,2023-08-22,24.0,5.0,10.0,322,0.9554140127388535,322,11866.48
CUST00481,2023-09-17,Organic Search,29,Tier 1,6.0,5846.01,974.335,2024-06-22,2023-12-23,14.0,4.0,9.0,288,0.9424083769633508,288,14470.22
CUST00482,2023-07-20,Organic Search,30,Tier 3,10.0,8861.81,886.1809999999999,2024-06-30,2023-07-22,23.0,4.0,1.0,347,0.8695652173913043,347,7932.6900000000005
CUST00483,2024-01-08,Paid Ads,31,Tier 1,3.0,2183.43,727.81,2024-04-02,2024-02-10,9.0,2.0,90.0,175,0.6338028169014085,175,17146.96
CUST00484,2023-10-31,Social Media,30,Tier 2,7.0,6860.53,980.0757142857143,2024-04-15,2024-01-07,19.0,3.0,77.0,244,1.1931818181818181,244,13794.43
CUST00485,2023-09-05,Organic Search,39,Tier 1,10.0,9137.51,913.751,2024-06-22,2023-10-30,22.0,5.0,9.0,300,1.2244897959183672,300,11827.67
CUST00486,2023-09-21,Social Media,28,Tier 2,28.0,43601.03,1557.1796428571429,2024-06-13,2023-10-22,70.0,6.0,18.0,284,3.3201581027667983,284,44923.66
CUST00487,2023-07-03,Email,38,Tier 1,5.0,2262.29,452.45799999999997,2024-04-14,2023-10-21,14.0,4.0,78.0,364,0.5905511811023622,364,2511.67
CUST00488,2023-12-29,Social Media,54,Tier 2,2.0,1473.3200000000002,736.6600000000001,2024-03-30,2024-03-20,7.0,2.0,93.0,185,0.5825242718446602,185,0.0
CUST00489,2023-09-02,Organic Search,46,Tier 1,39.0,125360.37,3214.3684615384614,2024-06-28,2023-09-12,92.0,6.0,3.0,303,3.9931740614334474,303,186799.61
CUST00490,2023-08-09,Paid Ads,42,Tier 2,26.0,44417.56,1708.3676923076923,2024-06-28,2023-09-03,66.0,6.0,3.0,327,2.5827814569536423,327,73064.98
CUST00491,2023-08-28,Referral,23,Tier 1,8.0,7987.26,998.4075,2024-06-12,2023-12-14,19.0,4.0,19.0,308,1.2,308,16087.13
CUST00492,2023-12-30,Email,55,Tier 1,9.0,7920.67,880.0744444444445,2024-05-29,2024-01-05,18.0,6.0,33.0,184,1.5168539325842696,184,11847.86
CUST00493,2023-08-31,Paid Ads,30,Tier 2,1.0,741.47,741.47,2023-11-12,2023-11-12,3.0,1.0,232.0,305,0.12931034482758622,305,3516.71
CUST00494,2023-11-09,Organic Search,53,Tier 1,2.0,883.0699999999999,441.53499999999997,2024-06-21,2024-04-06,4.0,2.0,10.0,235,0.6976744186046512,235,0.0
CUST00495,2023-08-29,Organic Search,58,Tier 1,4.0,3818.1,954.525,2024-02-26,2023-10-12,5.0,3.0,126.0,307,0.45627376425855515,307,0.0
CUST00496,2023-10-24,Email,20,Tier 3,2.0,1647.94,823.97,2024-02-07,2023-11-08,7.0,2.0,145.0,251,0.2542372881355932,251,1430.36
CUST00497,2023-09-13,Social Media,59,Tier 3,10.0,8634.02,863.402,2024-05-13,2023-09-22,25.0,5.0,49.0,292,1.0600706713780919,292,15103.42
CUST00498,2023-10-30,Organic Search,57,Tier 2,5.0,2301.05,460.21000000000004,2024-06-08,2023-11-19,11.0,5.0,23.0,245,0.6666666666666667,245,1977.02
CUST00499,2023-10-15,Email,27,Tier 1,21.0,69992.55,3332.9785714285717,2024-07-01,2023-10-25,53.0,6.0,0.0,260,2.52,260,156315.96
CUST00500,2023-10-04,Email,40,Tier 1,44.0,157134.83000000002,3571.2461363636367,2024-06-27,2023-10-10,113.0,6.0,4.0,271,4.981132075471698,271,168838.35
CUST00501,2023-09-29,Paid Ads,23,Tier 2,8.0,8090.53,1011.31625,2024-06-14,2023-10-18,23.0,3.0,17.0,276,0.933852140077821,276,14376.6
CUST00502,2023-12-05,Email,30,Tier 1,10.0,9797.53,979.753,2024-06-13,2023-12-29,21.0,5.0,18.0,209,1.6216216216216217,209,13576.31
CUST00503,2023-11-07,Social Media,19,Tier 3,1.0,702.95,702.95,2024-03-03,2024-03-03,1.0,1.0,120.0,237,0.25,237,1710.53
CUST00504,2023-08-31,Paid Ads,40,Tier 1,29.0,48234.99,1663.2755172413792,2024-06-12,2023-09-09,71.0,6.0,19.0,305,2.939189189189189,305,15808.699999999999
CUST00505,2023-08-18,Social Media,56,Tier 3,11.0,11801.7,1072.8818181818183,2024-06-30,2023-08-21,31.0,6.0,1.0,318,1.0476190476190477,318,11013.71
CUST00506,2023-11-14,Organic Search,37,Tier 2,3.0,1871.88,623.96,2023-12-22,2023-12-01,11.0,3.0,192.0,230,0.4225352112676056,230,416.06
CUST00507,2023-09-30,Organic Search,34,Tier 2,17.0,31588.73,1858.1605882352942,2024-06-20,2023-10-02,36.0,6.0,11.0,275,1.8681318681318682,275,42467.6
CUST00508,2023-12-06,Organic Search,49,Tier 1,23.0,33477.11,1455.5265217391304,2024-07-01,2023-12-11,59.0,6.0,0.0,208,3.399014778325123,208,0.0
CUST00509,2023-11-01,Organic Search,21,Tier 3,17.0,26408.0,1553.4117647058824,2024-06-25,2023-11-13,39.0,6.0,6.0,243,2.207792207792208,243,3331.61
CUST00510,2023-08-30,Organic Search,41,Tier 1,11.0,12525.74,1138.7036363636364,2024-06-21,2023-10-05,28.0,6.0,10.0,306,1.2222222222222223,306,16174.16
CUST00511,2023-08-17,Organic Search,36,Tier 2,8.0,9250.86,1156.3575,2024-06-26,2023-08-26,23.0,6.0,5.0,319,0.7741935483870968,319,8752.79
CUST00512,2023-11-30,Social Media,44,Tier 3,6.0,6222.76,1037.1266666666668,2024-05-19,2024-02-07,17.0,5.0,43.0,214,1.2413793103448276,214,7609.1
CUST00513,2023-12-11,Organic Search,31,Tier 1,13.0,19981.47,1537.0361538461539,2024-06-02,2023-12-24,31.0,5.0,29.0,203,2.0526315789473686,203,26930.72
CUST00514,2023-11-13,Social Media,36,Tier 1,23.0,33339.5,1449.5434782608695,2024-05-29,2023-12-07,62.0,6.0,33.0,231,3.333333333333333,231,0.0
CUST00515,2023-08-27,Organic Search,21,Tier 2,6.0,3237.73,539.6216666666667,2024-06-24,2023-09-23,17.0,5.0,7.0,309,0.6382978723404256,309,2566.5699999999997
CUST00516,2023-10-09,Referral,41,Tier 1,1.0,268.41,268.41,2023-11-23,2023-11-23,2.0,1.0,221.0,266,0.13574660633484165,266,917.61
CUST00517,2023-10-20,Social Media,21,Tier 2,4.0,2468.11,617.0275,2024-04-27,2024-01-02,8.0,2.0,65.0,255,0.6629834254143646,255,1820.0700000000002
CUST00518,2023-12-20,Organic Search,43,Tier 1,13.0,16661.56,1281.6584615384616,2024-06-05,2024-01-01,36.0,5.0,26.0,194,2.142857142857143,194,0.0
CUST00519,2023-08-31,Social Media,45,Tier 1,42.0,135490.01,3225.9526190476195,2024-06-06,2023-09-01,101.0,6.0,25.0,305,4.144736842105264,305,13497.9
CUST00520,2023-08-08,Paid Ads,45,Tier 2,7.0,3286.2,469.45714285714286,2024-06-12,2023-08-25,19.0,4.0,19.0,328,0.6752411575562701,328,1337.25
CUST00521,2023-08-27,Social Media,57,Tier 2,11.0,10488.16,953.4690909090909,2024-06-07,2023-09-27,27.0,4.0,24.0,309,1.1870503597122302,309,7034.17
CUST00522,2023-10-07,Paid Ads,43,Tier 1,4.0,2143.53,535.8825,2024-06-03,2023-11-27,12.0,3.0,28.0,268,0.5529953917050692,268,1854.01
CUST00523,2024-01-08,Email,42,Tier 3,29.0,92017.56,3173.0193103448273,2024-06-19,2024-01-17,78.0,6.0,12.0,175,5.240963855421687,175,176780.85
CUST00524,2023-08-13,Social Media,26,Tier 3,21.0,33762.61,1607.7433333333333,2024-06-29,2023-09-12,55.0,6.0,2.0,323,2.150170648464164,323,29690.32
CUST00525,2023-07-29,Paid Ads,27,Tier 2,26.0,43423.07,1670.1180769230768,2024-05-27,2023-07-29,62.0,6.0,35.0,338,2.307692307692308,338,25315.27
CUST00526,2023-08-28,Organic Search,55,Tier 1,11.0,11325.97,1029.6336363636362,2024-06-29,2023-09-17,26.0,6.0,2.0,308,1.1458333333333335,308,10580.85
CUST00527,2023-09-09,Social Media,48,Tier 1,13.0,13148.56,1011.4276923076923,2024-06-11,2023-09-26,34.0,5.0,20.0,296,1.3978494623655915,296,11855.23
CUST00528,2023-09-30,Paid Ads,37,Tier 2,6.0,4005.03,667.505,2024-06-05,2024-01-18,17.0,5.0,26.0,275,1.0909090909090908,275,3286.91
CUST00529,2023-07-09,Paid Ads,34,Tier 2,6.0,3014.9700000000003,502.49500000000006,2024-05-16,2023-08-22,14.0,5.0,46.0,358,0.5732484076433121,358,0.0
CUST00530,2023-11-04,Organic Search,42,Tier 1,18.0,31899.82,1772.2122222222222,2024-06-08,2023-11-06,44.0,5.0,23.0,240,2.26890756302521,240,47874.54
CUST00531,2023-11-11,Paid Ads,39,Tier 2,19.0,32893.58,1731.2410526315791,2024-06-16,2023-11-19,47.0,6.0,15.0,233,2.533333333333333,233,41155.7
CUST00532,2023-12-04,Referral,54,Tier 1,28.0,88633.57,3165.484642857143,2024-06-23,2023-12-09,68.0,6.0,8.0,210,4.097560975609756,210,148403.07
CUST00533,2024-01-02,Organic Search,58,Tier 1,23.0,85129.44,3701.28,2024-07-01,2024-01-10,53.0,6.0,0.0,181,3.988439306358381,181,141864.22
CUST00534,2023-11-22,Paid Ads,57,Tier 2,10.0,11382.91,1138.291,2024-06-22,2023-12-08,29.0,6.0,9.0,222,1.4563106796116505,222,12058.16
CUST00535,2023-11-21,Email,24,Tier 2,12.0,19206.37,1600.5308333333332,2024-05-17,2023-12-02,34.0,5.0,45.0,223,1.6981132075471699,223,48337.98
CUST00536,2023-11-08,Social Media,23,Tier 1,20.0,34653.19,1732.6595000000002,2024-05-31,2023-11-10,52.0,6.0,31.0,236,2.5641025641025643,236,44141.36
CUST00537,2023-07-21,Paid Ads,32,Tier 2,23.0,36517.159999999996,1587.702608695652,2024-06-28,2023-08-13,55.0,6.0,3.0,346,2.1362229102167185,346,38556.11
CUST00538,2023-09-02,Paid Ads,22,Tier 3,7.0,3911.55,558.7928571428572,2024-05-03,2023-09-02,16.0,5.0,59.0,303,0.693069306930693,303,0.0
CUST00539,2023-09-28,Referral,26,Tier 2,9.0,8718.28,968.6977777777779,2024-05-25,2023-09-30,26.0,5.0,37.0,277,0.9818181818181819,277,14961.650000000001
CUST00540,2023-08-05,Email,42,Tier 2,7.0,4445.82,635.1171428571428,2024-06-27,2023-10-02,22.0,4.0,4.0,331,0.7692307692307692,331,2689.08
CUST00541,2023-08-31,Organic Search,29,Tier 1,46.0,140288.28,3049.7452173913043,2024-06-27,2023-08-31,102.0,6.0,4.0,305,4.524590163934427,305,184668.39
CUST00542,2023-12-17,Organic Search,35,Tier 1,4.0,3177.59,794.3975,2024-04-12,2024-01-14,9.0,4.0,80.0,197,0.7100591715976331,197,5503.26
CUST00543,2023-09-14,Paid Ads,39,Tier 1,7.0,4930.9800000000005,704.4257142857143,2024-03-12,2023-09-19,25.0,3.0,111.0,291,0.7342657342657343,291,366.21
CUST00544,2023-12-17,Organic Search,44,Tier 2,10.0,10380.86,1038.086,2024-06-29,2023-12-17,28.0,4.0,2.0,197,1.5228426395939085,197,10649.42
CUST00545,2024-01-05,Organic Search,45,Tier 2,6.0,5032.5,838.75,2024-05-01,2024-02-14,16.0,4.0,61.0,178,1.3043478260869565,178,0.0
CUST00546,2023-07-13,Social Media,34,Tier 1,5.0,2236.3,447.26000000000005,2024-04-20,2023-08-25,11.0,4.0,72.0,354,0.4823151125401929,354,4334.17
CUST00547,2023-07-11,Organic Search,44,Tier 1,7.0,3550.88,507.2685714285714,2024-04-05,2023-10-13,20.0,5.0,87.0,356,0.8015267175572519,356,1887.1399999999999
CUST00548,2023-08-23,Social Media,51,Tier 1,11.0,10952.62,995.6927272727273,2024-03-30,2023-08-26,22.0,5.0,93.0,313,1.064516129032258,313,4058.5699999999997
CUST00549,2023-07-16,Organic Search,49,Tier 1,10.0,9613.72,961.372,2024-04-18,2023-10-10,22.0,5.0,74.0,351,1.1320754716981132,351,12690.47
CUST00550,2023-07-08,Social Media,24,Tier 3,26.0,40335.4,1551.3615384615384,2024-06-27,2023-07-22,54.0,6.0,4.0,359,2.2608695652173916,359,44972.03
CUST00551,2023-10-12,Social Media,26,Tier 2,16.0,15709.1,981.81875,2024-06-21,2023-11-01,44.0,6.0,10.0,263,1.9753086419753088,263,15179.86
CUST00552,2023-08-28,Organic Search,25,Tier 1,19.0,34231.17,1801.6405263157894,2024-06-26,2023-09-07,49.0,6.0,5.0,308,1.9127516778523492,308,51142.78
CUST00553,2023-08-26,Paid Ads,52,Tier 2,13.0,10806.33,831.2561538461539,2024-06-28,2023-08-31,41.0,6.0,3.0,310,1.2786885245901638,310,10744.1
CUST00554,2023-08-09,Organic Search,32,Tier 2,14.0,11431.17,816.5121428571429,2024-06-24,2023-08-14,32.0,6.0,7.0,327,1.3043478260869565,327,871.4200000000001
CUST00555,2024-01-03,Social Media,34,Tier 2,17.0,31019.059999999998,1824.650588235294,2024-06-28,2024-01-08,40.0,6.0,3.0,180,2.914285714285714,180,18260.420000000002
CUST00556,2023-11-07,Social Media,27,Tier 1,15.0,15375.939999999999,1025.0626666666665,2024-07-01,2023-11-08,31.0,6.0,0.0,237,1.906779661016949,237,5130.5199999999995
CUST00557,2023-10-02,Paid Ads,28,Tier 1,4.0,2417.7599999999998,604.4399999999999,2024-04-13,2023-11-11,12.0,2.0,79.0,273,0.5150214592274678,273,2341.63
CUST00558,2023-11-15,Paid Ads,35,Tier 1,2.0,747.35,373.675,2024-05-12,2024-02-14,4.0,2.0,50.0,229,0.43478260869565216,229,3538.97
CUST00559,2023-08-13,Paid Ads,30,Tier 3,29.0,47059.52,1622.742068965517,2024-06-28,2023-08-30,73.0,6.0,3.0,323,2.8431372549019605,323,38040.57
CUST00560,2023-11-16,Social Media,24,Tier 2,5.0,4678.5599999999995,935.7119999999999,2024-06-13,2024-02-01,11.0,4.0,18.0,228,0.9933774834437087,228,14356.83
CUST00561,2023-09-18,Paid Ads,37,Tier 2,12.0,12292.28,1024.3566666666668,2024-06-03,2023-10-27,32.0,4.0,28.0,287,1.4516129032258065,287,18006.14
CUST00562,2023-09-19,Organic Search,59,Tier 1,4.0,2244.2200000000003,561.0550000000001,2024-02-20,2023-09-23,11.0,3.0,132.0,286,0.425531914893617,286,2990.37
CUST00563,2023-07-02,Paid Ads,47,Tier 1,4.0,2315.46,578.865,2024-05-16,2023-10-26,9.0,3.0,46.0,365,0.48192771084337344,365,2053.27
CUST00564,2023-12-25,Organic Search,24,Tier 1,2.0,1559.37,779.685,2024-06-26,2024-05-30,5.0,2.0,5.0,189,1.875,189,1589.56
CUST00565,2023-11-17,Social Media,43,Tier 3,2.0,1130.51,565.255,2024-04-21,2023-12-17,3.0,2.0,71.0,227,0.3045685279187817,227,1381.83
CUST00566,2023-10-23,Organic Search,42,Tier 1,8.0,8470.68,1058.835,2024-06-22,2023-10-26,24.0,4.0,9.0,252,0.9638554216867469,252,10775.42
CUST00567,2023-09-28,Email,43,Tier 1,3.0,1467.63,489.21000000000004,2024-03-09,2023-10-28,5.0,2.0,114.0,277,0.3643724696356275,277,0.0
CUST00568,2023-07-23,Organic Search,34,Tier 3,14.0,11812.720000000001,843.7657142857144,2024-06-10,2023-07-23,39.0,5.0,21.0,344,1.2209302325581397,344,9611.23
CUST00569,2023-11-23,Organic Search,34,Tier 2,17.0,30591.94,1799.5258823529412,2024-06-21,2023-11-24,49.0,6.0,10.0,221,2.3181818181818183,221,39345.6
CUST00570,2023-08-31,Email,24,Tier 2,3.0,1304.88,434.96000000000004,2024-01-17,2023-10-28,8.0,3.0,166.0,305,0.3643724696356275,305,1637.53
CUST00571,2023-10-21,Referral,55,Tier 1,12.0,11582.42,965.2016666666667,2024-06-08,2023-11-17,29.0,6.0,23.0,254,1.5859030837004406,254,7891.45
CUST00572,2023-11-05,Social Media,39,Tier 2,15.0,20714.6,1380.9733333333331,2024-06-24,2023-11-05,34.0,5.0,7.0,239,1.8828451882845187,239,67647.36
CUST00573,2023-08-31,Organic Search,22,Tier 1,3.0,1584.7199999999998,528.2399999999999,2024-06-25,2023-12-05,10.0,2.0,6.0,305,0.430622009569378,305,2627.2299999999996
CUST00574,2023-08-07,Organic Search,52,Tier 2,8.0,6577.74,822.2175,2024-03-02,2023-11-09,18.0,4.0,121.0,329,1.0212765957446808,329,0.0
CUST00575,2024-01-11,Social Media,46,Tier 1,17.0,32009.53,1882.9135294117646,2024-06-11,2024-01-30,44.0,6.0,20.0,172,3.333333333333333,172,15385.470000000001
CUST00576,2023-12-13,Paid Ads,56,Tier 1,17.0,30178.14,1775.184705882353,2024-05-03,2023-12-23,43.0,6.0,59.0,201,2.670157068062827,201,30947.91
CUST00577,2024-01-11,Organic Search,59,Tier 2,1.0,782.21,782.21,2024-02-15,2024-02-15,2.0,1.0,137.0,172,0.218978102189781,172,1648.34
CUST00578,2023-08-30,Social Media,46,Tier 2,20.0,35026.83,1751.3415,2024-07-01,2023-09-02,51.0,6.0,0.0,306,1.98019801980198,306,52331.15
CUST00579,2023-11-06,Social Media,35,Tier 2,6.0,4655.1900000000005,775.8650000000001,2024-06-18,2023-11-18,12.0,3.0,13.0,238,0.7964601769911505,238,12647.52
CUST00580,2023-12-20,Referral,32,Tier 1,2.0,1462.79,731.395,2024-02-05,2024-02-02,7.0,2.0,147.0,194,0.4,194,2572.0099999999998
CUST00581,2023-12-03,Referral,25,Tier 1,14.0,11419.92,815.7085714285714,2024-04-27,2023-12-08,32.0,5.0,65.0,211,2.0388349514563107,211,4524.79
CUST00582,2023-11-26,Social Media,40,Tier 2,40.0,131459.25,3286.48125,2024-06-29,2023-11-30,104.0,6.0,2.0,218,5.607476635514018,218,140834.73
CUST00583,2023-10-30,Organic Search,19,Tier 2,10.0,9925.98,992.598,2024-06-09,2023-11-24,28.0,6.0,22.0,245,1.3636363636363638,245,7232.67
CUST00584,2023-10-18,Organic Search,47,Tier 3,5.0,2984.5,596.9,2024-06-13,2023-10-28,12.0,4.0,18.0,257,0.6072874493927125,257,2123.43
CUST00585,2023-07-13,Email,49,Tier 2,14.0,12534.83,895.345,2024-06-23,2023-11-09,42.0,6.0,8.0,354,1.7872340425531916,354,13240.83
CUST00586,2023-12-02,Paid Ads,48,Tier 2,3.0,1799.27,599.7566666666667,2024-06-12,2023-12-27,8.0,3.0,19.0,212,0.4812834224598931,212,732.8299999999999
CUST00587,2023-10-08,Paid Ads,33,Tier 3,3.0,1675.44,558.48,2024-02-17,2023-12-07,4.0,2.0,135.0,267,0.43478260869565216,267,2399.13
CUST00588,2023-11-12,Paid Ads,36,Tier 1,4.0,1932.48,483.12,2024-01-06,2023-11-19,9.0,3.0,177.0,232,0.5333333333333333,232,2013.6399999999999
CUST00589,2023-07-22,Paid Ads,53,Tier 1,1.0,626.49,626.49,2023-08-02,2023-08-02,3.0,1.0,334.0,345,0.08982035928143713,345,1548.8
CUST00590,2023-09-12,Email,48,Tier 1,6.0,3062.01,510.33500000000004,2024-04-09,2023-09-21,14.0,3.0,83.0,293,0.6338028169014085,293,794.1899999999999
